1,2,3,4,5
1.9420654510000008e6,455916.160724355,802520.2667716524,1.2175448831516397e6,626043.4603523532
1.7472508310000002e6,423755.0008688005,745909.0193309851,1.1316570401847677e6,581881.2096154467
1.6373605849999997e6,400232.3033049754,704503.5085148793,1.0688386044196135e6,549580.9047605322
1.6059078930000006e6,388489.28486659296,683833.0188465544,1.0374783385547403e6,533455.9227321125
1.5468089359999993e6,390525.9248715237,687417.986919364,1.0429172784968684e6,536252.5447122437
1.52221709e6,394706.5544960324,694776.8837748818,1.0540818404189239e6,541993.196310162
1.5146095380000002e6,401009.03934894246,705870.7476498666,1.0709129134206125e6,550647.4835805786
1.4673391010000003e6,401200.14929407625,706207.1463506891,1.071423281237905e6,550909.90711733
1.5640272250000003e6,431797.81213033677,760066.2692712971,1.1531357341667486e6,592925.2344316177
1.8283089109999996e6,492257.7382682954,866490.0380101381,1.3145967220554922e6,675946.0716660748
2.118291855e6,537172.8906705445,945551.3286445254,1.4345446833132142e6,737621.5283717163
2.1780986020000004e6,527613.3880856741,928724.3432785632,1.4090155960371862e6,724494.8515985765
2.1568985320000006e6,522139.3139185211,919088.6781291381,1.394396831522192e6,716978.1004301489
2.1506939959999993e6,486572.0019370685,856481.7973939686,1.2994127040859687e6,668138.6755829944
2.167763008e6,492525.0341056076,866960.5418991116,1.3153105477696103e6,676313.1102256705
2.124288127e6,466114.45715600287,820471.6803823023,1.2447798985050954e6,640047.2999565997
2.0942894919999994e6,471704.634546372,830311.7146629301,1.2597087219684708e6,647723.478822227
2.0591757670000002e6,463969.6737312925,816696.3543148268,1.2390521566323885e6,637102.1803214924
1.9987102759999998e6,452945.7770456119,797291.6890031173,1.2096123381782284e6,621964.6637730432
2.0354938349999997e6,453409.40950795397,798107.791785637,1.2108504897964792e6,622601.3029099301
2.2364895100000007e6,483391.91775266675,850884.0971414316,1.2909201443562189e6,663771.927749683
2.22834744e6,471859.4453598292,830584.2183072785,1.2601221513004818e6,647936.0580324105
2.0786266740000006e6,441599.4618770505,777319.4909097617,1.1793114864730397e6,606384.4167401482
1.9387022800000003e6,414590.75797774503,729777.784504816,1.107183511932916e6,569297.2855845228
1.8079612649999994e6,388611.7760091703,684048.6322265718,1.0378054567328711e6,533624.1220313866
1.6640557489999998e6,357809.4801745945,629829.3068333481,955546.5220569735,491327.801935084
1.5198111949999998e6,327889.63550374727,577163.304187454,875644.2134267983,450243.2238820001
1.4370335729999996e6,310184.27073043876,545997.6748783503,828361.229972504,425931.01741870627
1.3845437099999997e6,303027.7218085038,533400.456256245,809249.3399550882,416103.967980163
1.371104592e6,300398.4200721371,528772.2633719661,802227.6698517762,412493.52970412065
1.3765225309999995e6,301089.9988002844,529989.6054914573,804074.5623602902,413443.17434796836
1.4050289419999993e6,308784.7621523906,543534.2087980518,824623.7785397184,424009.2755098387
1.5054981820000005e6,332694.0717695231,585620.2482614961,888474.6794110041,456840.4585579762
1.7554541040000003e6,392052.75473691337,690105.5685767914,1.0469947472294855e6,538349.1184568094
2.0018775809999995e6,450762.80220241105,793449.1370068514,1.2037826043820735e6,618967.101408664
2.0794288839999998e6,464070.20494051435,816873.3130186275,1.239320629807787e6,637240.2252330715
2.137793251e6,463094.55391131784,815155.9364663622,1.2367151092742474e6,635900.505348073
2.1723811280000005e6,467106.9437323772,822218.6914791971,1.2474303791345628e6,641410.1376538628
2.1598949669999992e6,460296.0740911897,810229.9501441484,1.229241641388865e6,632057.7593757967
2.132950457e6,445847.5254018797,784797.0873779199,1.190656133698839e6,612217.6655213612
2.102794752e6,436810.0353037663,768888.9674442882,1.1665211045566192e6,599807.792695327
2.0675095820000002e6,420854.4072262925,740803.2885315258,1.1239108726834296e6,577898.2455587513
2.048963529e6,412376.464354787,725880.1040493048,1.101270139908234e6,566256.7176876746
2.0957904290000002e6,420734.0835053571,740591.4903261921,1.1235895427035626e6,577733.0224648885
2.2563546780000003e6,455115.7892464752,801111.4236832125,1.2154074546473178e6,624944.4264229939
2.2284025659999996e6,443602.69769192516,780845.659708002,1.1846612190034057e6,609135.1695966676
2.0937871480000003e6,415027.7166181904,730546.9350524546,1.108350429894275e6,569897.2974350803
1.970168498e6,405055.6909517904,712993.8115015405,1.0817196809304922e6,556204.1626161768
1.86687508e6,387407.6479920185,681929.0821408355,1.0345897779913817e6,531970.6678757644
1.7688040410000002e6,364316.2408796484,641282.7445192217,972923.1230305905,500262.59157053946
1.6169331020000002e6,319248.1667173337,561952.2754212148,852566.7772440226,438377.1496174292
1.5817035240000002e6,333414.06801593676,586887.6119338617,890397.4621970246,457829.12485317694
1.4531353609999998e6,295159.39217788726,519550.3352511521,788236.6071195448,405299.5334514157
1.4426240519999997e6,312677.13439880055,550385.7044954199,835018.5359977746,429354.105108005
1.4006050840000003e6,291189.3356420903,512562.0968321756,777634.3902266353,399848.03129909915
1.4059279519999996e6,309523.19654756755,544834.027972852,826595.8012422312,425023.2602373493
1.399897513e6,303804.7222582167,534768.160807877,811324.3550636807,417170.9098702261
1.4811670090000008e6,335415.51251495245,590410.6275925451,895742.4109367598,460577.4179557426
1.600778644e6,350664.9038799305,617253.1628667586,936466.6054862732,481517.1927670376
1.7483322979999997e6,381807.57691783283,672071.6326368401,1.019634532994522e6,524280.90345080476
1.8339419110000008e6,384826.8255415107,677386.2242649902,1.0276975740301398e6,528426.7991633593
1.881443254e6,390275.96120563336,686977.9917511409,1.0422497391363527e6,535909.3059068726
1.8826467979999993e6,388436.6964891043,683740.4508650549,1.0373378988962234e6,533383.7107496175
1.8556300639999998e6,379667.57925181923,668304.7306365002,1.0139195717085005e6,521342.3554031801
1.8181661580000003e6,372434.84605441685,655573.409672037,994604.228111759,511410.6931617868
1.79867355e6,368011.9252338062,647788.0230096581,982792.6165093897,505337.3382471457
1.8024695579999997e6,384502.56268525374,676815.4449500081,1.0268316152959625e6,527981.5360687756
1.8378838649999998e6,387610.25907268777,682285.7255602117,1.0351308601152239e6,532248.8842518772
2.0447387939999995e6,420141.3449066586,739548.1302101619,1.1220066072648512e6,576919.100618328
2.0529979989999996e6,414334.454011983,729326.6289093418,1.1064990405126677e6,568945.3405660072
1.9284143430000003e6,383232.3225025633,674579.5218174364,1.0234393810036944e6,526237.2996763065
1.8232654270000001e6,363502.75375977537,639850.8147990323,970750.6686066505,499145.5478345414
1.7341131269999999e6,344555.60938534635,606499.3597118307,920151.4561401093,473128.1857627137
1.6432500729999999e6,324933.705662837,571960.168591829,867750.2680859764,446184.2746593576
1.5511416150000007e6,309304.74743044714,544449.5058636356,826012.4229203124,424723.2957856049
1.5239479170000004e6,331574.102234701,583648.8370080901,885483.7497316482,455302.5670255608
1.465748051e6,336146.19007741817,591696.7929072873,897693.7186640409,461580.75135125354
1.4961375110000004e6,359815.2686292655,633359.9688813277,960903.0715282381,494082.05996116897
1.4747854089999993e6,364867.0737396739,642252.3406245054,974394.1472845458,501018.97035127453
1.4700174620000003e6,358221.71342392254,630554.93484508,956647.4097346263,491893.8619963714
1.5100239200000002e6,369393.75537031726,650220.3708519109,986482.8568584506,507234.8049193209
1.5179209989999996e6,377258.6627175589,664064.4678288959,1.007486450330289e6,518034.5401232562
1.6076317969999996e6,394491.77046289394,694398.8130802641,1.0535082498707955e6,541698.2645860467
1.7291065380000004e6,420976.97773468576,741019.0416141493,1.1242382028115888e6,578066.5538395762
1.8504943039999995e6,407729.853774655,717700.9705076755,1.0888611546096008e6,559876.2021080693
1.9278474959999998e6,433130.31273794296,762411.7854762734,1.1566942377609396e6,594754.9640248439
1.9581396299999994e6,421023.71626365016,741101.3124787601,1.124363020183046e6,578130.7330745434
1.9653423699999999e6,415837.85200208036,731972.9649246301,1.1105139333545344e6,571009.7387187552
1.963794719e6,420467.25019438285,740121.8005929604,1.1228769521871072e6,577366.6190255497
1.97791286e6,418891.0647857374,737347.341506847,1.118667677227111e6,575202.2724803044
1.9672709960000003e6,412853.02874195605,726718.9700779122,1.1025428268210385e6,566911.1143590932
1.998944335000001e6,419233.8720527668,737950.7633705301,1.1195831596553181e6,575672.9999213847
2.200209093000001e6,457438.9360253701,805200.7114368782,1.2216115239853289e6,628134.4665524226
2.19993618e6,440836.94363110134,775977.278461786,1.1772751467495468e6,605337.3611575661
2.1012692770000007e6,430229.805662964,757306.2070561382,1.1489483014421326e6,590772.1188387653
1.9814354190000002e6,444323.17953955283,782113.8781533483,1.1865852986095964e6,610124.5026975017
1.900433008e6,413343.1727671938,727581.7394810969,1.1038517787761248e6,567584.1579755849
1.778475689e6,423245.4671868513,745012.1195463465,1.1302963072678535e6,581181.5409989479
1.692526761e6,407023.12396528485,716456.9589020107,1.0869738004482514e6,558905.7526844529
1.5806122219999996e6,347115.64401801996,611005.6261119813,926988.1452865315,476643.50958346727
1.5048607620000006e6,340177.2185194128,598792.3563009909,908458.7638109197,467115.97736867645
1.4578349619999998e6,336963.9851443819,593136.3056331829,899877.6776569978,462703.7105654379
1.397417551e6,334741.1589613493,589223.6058539952,893941.5190418109,459651.4261428446
1.391256632e6,343936.5626353989,605409.6910277404,918498.2635846346,472278.1387522255
1.4721882640000002e6,400225.511795743,704491.5538524425,1.0688204673847216e6,549571.5789670923
1.6731707469999997e6,454822.1014828864,800594.4637623172,1.2146231480914068e6,624541.1476633899
1.9316531179999996e6,538884.2706024391,948563.7620649809,1.4391150014083136e6,739971.517924266
2.0838084099999997e6,571115.1564136816,1.0052977436778052e6,1.5251890507172372e6,784229.5131912762
2.0869906179999998e6,565501.879749578,995417.0492124405,1.5101985395907275e6,776521.6154472539
2.046256728e6,567027.6719804121,998102.8043876499,1.5142732372729795e6,778616.7643589585
2.0484648230000008e6,552386.6013693145,972331.057507757,1.4751735910176637e6,758512.3081052648
2.0378913320000002e6,517588.1388213114,911077.5336078857,1.382242711029663e6,710728.6325411408
2.0294977969999998e6,563240.3759589461,991436.267696647,1.5041590906619218e6,773416.2206824846
2.009029168e6,551636.864253142,971011.342870918,1.4731713838836718e6,757482.8029922688
1.9732338949999998e6,528063.4538436361,929516.5654528566,1.4102175171531604e6,725112.8615503471
1.9997933309999998e6,543709.5971267411,957057.4779345626,1.452001255779875e6,746597.4381588208
2.2728830809999993e6,575181.1009645246,1.0124547676807205e6,1.5360473409239098e6,789812.6844308444
2.267650132e6,569261.715639675,1.0020352495779296e6,1.5202393526696155e6,781684.4521127795
2.1268289859999996e6,520493.54173831316,916191.729867845,1.390001721917694e6,714718.2004761484
1.9756802460000003e6,502663.6505301714,884806.9045830081,1.342386184944552e6,690234.9999422684
1.8527935850000004e6,468049.0178773811,823876.9647743707,1.24994623106878e6,642703.7512794684
1.6730008779999996e6,432133.6125716148,760657.3574645482,1.1540325045474882e6,593386.3404163485
1.5273454200000002e6,380578.0954908021,669907.4545536507,1.0163511468166054e6,522592.6351389415
1.497855807e6,368008.35480090824,647781.7382033527,982783.0815056326,505332.4354901063
1.4294312900000005e6,355763.89799379534,626228.5984161906,950083.701626697,488518.9009633175
1.3979653959999995e6,359581.40196754405,632948.3082473736,960278.5199508907,493760.92483419186
1.4626897060000002e6,359603.9990320324,632988.0844250654,960338.8664413476,493791.9541015548
1.487625995e6,369524.25569950574,650450.0822945314,986831.3639344017,507414.00207156147
1.5431979410000003e6,385421.8858842707,678433.6711996595,1.0292867097921685e6,529243.9091239013
1.7072105620000002e6,432235.4747749636,760836.6590327916,1.1543045322033549e6,593526.2129888894
2.0148316610000005e6,541578.3920173357,953306.0529132874,1.44630977541695e6,743670.9636524273
2.0991496590000005e6,554007.6372823489,975184.4640887122,1.479502641293452e6,760738.2413354865
2.0912665700000003e6,548502.8081266787,965494.6628859604,1.4648017441801282e6,753179.2588072321
2.1341198429999994e6,540105.8852604063,950714.0927741323,1.4423773790209605e6,741648.9839445009
2.1797615459999996e6,533772.5393039439,939565.9060582629,1.4254638900359052e6,732952.3196018883
2.122059208e6,500678.1031510477,881311.8716149938,1.337083690187914e6,687508.5360460441
2.1053240419999994e6,505854.8134475997,890424.1060257853,1.350908330935703e6,694616.960590912
2.113601021e6,547509.9144330638,963746.9351664392,1.4621501763255172e6,751815.8620749796
2.081336481e6,549490.2928929684,967232.8696141818,1.4674388672478353e6,754535.2282450147
2.174254645000001e6,561117.7291300186,987699.9072730409,1.4984904655770103e6,770501.498019931
2.3521496740000006e6,584174.2251306471,1.0282847930815326e6,1.5600638888230086e6,802161.6359648118
2.3331589020000007e6,582032.2048121187,1.0245143307344101e6,1.5543435259512747e6,799220.3105021962
2.181999567999999e6,554638.0686176611,976294.1723354922,1.4811862369029354e6,761603.9211439112
2.035734995e6,521559.33337472344,918067.7752070056,1.392847967050473e6,716181.6973677978
1.8238768689999997e6,477556.3897609676,840612.1877771937,1.2753361009314514e6,655758.8445303867
1.771738542e6,456562.281211727,803657.5916365322,1.2192703773566473e6,626930.6837950936
1.5778779929999996e6,380766.70555971004,670239.4528810962,1.0168548386005177e6,522851.62595867645
1.4969314290000002e6,372873.57205400255,656345.6711897419,995775.8658862404,512013.13187001506
1.441754876e6,391592.7757476283,689295.8967708964,1.0457663523775206e6,537717.4961039543
1.4269557999999998e6,399325.7071494014,702907.6848716254,1.0664174980728887e6,548336.0079060843
1.4355969909999997e6,398813.95930816344,702006.887642991,1.0650508521426956e6,547633.2989061502
1.4510354379999994e6,408962.79555125744,719871.2396244815,1.0921537818087356e6,561569.222015525
1.6291091559999995e6,457473.066118694,805260.7884728748,1.2217026699548464e6,628181.3324535845
1.8542464479999999e6,502588.142627824,884673.9928173033,1.3421845376504646e6,690131.3159044083
2.0699964790000003e6,560601.4392125332,986791.1149160125,1.4971116898252172e6,769792.5520462367
2.150398997e6,597248.4799085836,1.0512985735440634e6,1.5949792819966273e6,820114.6115507253
2.103248631e6,593730.7163707,1.045106477768435e6,1.585584934165476e6,815284.1776953888
2.1400015650000004e6,596858.4298457118,1.0506119931868045e6,1.5939376355292855e6,819579.0124381977
2.120482812000001e6,589526.7690694894,1.0377065362873056e6,1.5743581013252104e6,809511.5073179944
2.1076898889999995e6,579379.34759555,1.019844674634119e6,1.5472589498646685e6,795577.5269056623
2.0905352070000004e6,580261.6065176358,1.0213976589906927e6,1.5496150625203238e6,796789.0049713482
2.0866992829999998e6,571716.4910651072,1.0063562348795963e6,1.5267949423064752e6,785055.2387488218
2.08077203e6,544079.5389783205,957708.6630843669,1.4529892023526367e6,747105.4255846757
2.0419829300000006e6,556037.1775741292,978756.9349872995,1.4849226211280804e6,763525.1143104914
2.214306646e6,576549.0423772065,1.014862668084359e6,1.5397004908030804e6,791691.0797353539
2.273200911e6,564684.2156362107,993977.7669958444,1.5080149303153171e6,775398.8360526277
2.132759473e6,542082.4038961326,954193.2330184749,1.4476557621069187e6,744363.0499784733
1.9520327759999996e6,526575.5739281732,926897.5449189397,1.4062440660367578e6,723069.7721161289
1.918958903e6,493257.2160912052,868249.3553543611,1.3172658731274216e6,677318.5094270125
1.7872230439999998e6,459273.74699686543,808430.412678397,1.2265114702963901e6,630653.9460283472
1.6441626580000003e6,432579.06599988515,761441.460847771,1.1552221082268383e6,593998.0169255057
1.5389695949999995e6,403117.07346143154,709581.3862366427,1.0765425145803792e6,553542.1407215468
1.4976333790000004e6,403086.0030672831,709526.6949948119,1.0764595396769387e6,553499.4762609664
1.4661730399999996e6,405532.40216571884,713832.935979969,1.0829927599508483e6,556858.7609034636
1.4704698669999999e6,402082.6658611161,707760.5842233144,1.0737800819461504e6,552121.7389694188
1.4639631679999996e6,407081.0698292921,716558.9573268252,1.087128547518655e6,558985.321325228
1.5657392449999994e6,404292.9757610388,711651.2523841354,1.0796828152569302e6,555156.8365978957
1.794259786e6,446576.54554155725,786080.3352365757,1.1926030152030368e6,613218.7230188301
1.9235064e6,453747.5277250029,798702.9598123971,1.2117534499030353e6,623065.5915595649
2.0071361620000005e6,465513.89705615083,819414.5525744613,1.24317607539113e6,639222.6379782578
2.008513403e6,465826.786203099,819965.3114711846,1.2440116601163025e6,639652.2832094139
2.0218576039999998e6,473901.0467570678,834177.9196039164,1.2655743408668567e6,650739.4927721589
2.0070618499999999e6,472811.4031944358,832259.8892336395,1.262664398078179e6,649243.2434937458
1.9767093859999997e6,462059.0228437867,813333.1568850349,1.233949676369623e6,634478.5609015557
1.9573638340000005e6,459440.8989007424,808724.639560545,1.2269578570727466e6,630883.4714659658
1.9138303580000002e6,470477.78071574157,828152.1617708299,1.2564323529064795e6,646038.8186069492
1.8867250570000003e6,461239.15089100087,811889.98834891,1.2317601709584352e6,633352.7498016541
1.9207338050000004e6,458956.70069787686,807872.3362109188,1.225664783707254e6,630218.5923839505
2.1157490800000005e6,474645.7093111579,835488.7018113596,1.2675629961515623e6,651762.02972592
2.1183218759999997e6,468572.4715885647,824798.3671025404,1.2513441380580948e6,643422.5342508
1.9872404780000001e6,437287.9083450547,769730.1370136415,1.1677972862898842e6,600463.9863514195
1.8528702570000002e6,412032.1000480293,725273.9414274606,1.1003504993344783e6,565783.8521900314
1.7347959199999997e6,389136.3531875696,684972.0121227405,1.0392063639925816e6,534344.4476971079
1.5894123800000004e6,361525.5516961902,636370.4715600278,965470.4603954518,496430.5433483304
1.462820433000001e6,335815.39188714564,591114.5098588353,896810.3070225625,461126.5142314562
1.3830470829999996e6,317625.5387848225,559096.0665094685,848233.4754076736,436149.03029803553
1.3266836140000005e6,308821.7179627069,543599.2597642352,824722.4707152314,424060.02155782643
1.3032830830000003e6,307263.6688187771,540856.7247932368,820561.6294766214,421920.57891136454
1.3064183159999996e6,306284.2279248992,539132.6771828316,817945.9879367473,420575.654955522
1.326625614e6,316934.57132043096,557879.8003587512,846388.2153068746,435200.22501394275
1.419753011e6,337025.5987378981,593244.7601293493,900042.2195661926,462788.3155665601
1.6294012020000003e6,385958.87705206143,679378.9026530583,1.0307207691762501e6,529981.28111863
1.8396683070000003e6,440111.8131512698,774700.8773243617,1.1753386527592188e6,604341.6447651498
1.9434338709999998e6,459975.99704685103,809666.5388480847,1.228386861056162e6,631618.2440489025
1.9853152299999997e6,465729.1489066818,819793.4467383286,1.2437509152669231e6,639518.2120880667
1.9965922920000001e6,466768.09917113936,821622.2449148844,1.2465254792927515e6,640944.8516212251
1.98789414e6,457387.6120629073,805110.3691248576,1.221474461004757e6,628063.9908074782
1.9432769159999997e6,442069.38951832836,778146.674696014,1.1805664496535074e6,607029.7001321503
1.892546163e6,426132.0527628586,750093.1928358654,1.1380050655892591e6,585145.2698120166
1.836323556e6,410905.7702249076,723291.3345624432,1.0973425842153826e6,564237.2269972662
1.8052993200000005e6,401535.9842741816,706798.2953404444,1.0723201438561564e6,551371.0605292171
1.838354042e6,409255.2887123441,720386.0967624501,1.0929348981242264e6,561970.8604009796
2.0203547850000004e6,447755.86512743274,788156.2166160863,1.195752441898291e6,614838.11135819
2.035352582e6,444216.38195824705,781925.8891526868,1.186300090801992e6,609977.8530870742
1.8985552930000003e6,428135.12984610145,753619.082228894,1.1433543742195696e6,587895.8047054354
1.7603705269999995e6,410537.8877692762,722643.7744365532,1.0963601373533465e6,563732.0674408238
1.655116319e6,406765.9906267471,716004.3434143048,1.0862871141502114e6,558552.6688087367
1.5701672130000002e6,364835.1489872151,642196.1455099931,974308.8907783049,500975.1327244872
1.5083375649999992e6,344463.6155863321,606337.4288690876,919905.782507717,473001.86403686315
1.4503002039999997e6,379188.2558737325,667461.0081313781,1.0126395167847245e6,520684.1702101648
1.4378404499999993e6,382156.0500222727,672685.0277143329,1.0205651462997242e6,524759.41096367
1.4374695290000003e6,379929.83168548055,668766.3569422864,1.0146199287833433e6,521702.46858889016
1.4355236640000003e6,396643.5377854531,698186.4324596411,1.059254642560961e6,544652.9741939444
1.3362710249999997e6,408599.25528759643,719231.3227833854,1.091182930968228e6,561070.0249607898
1.3611354849999996e6,410954.56668008264,723377.2278638835,1.0974728973725648e6,564304.2320834693
1.5462893020000001e6,418772.24828043475,737138.1963574823,1.1183503723352742e6,575039.1190268088
1.6507714459999998e6,436620.87246664835,768555.9961140637,1.166015936580012e6,599548.0428392761
1.7642069449999994e6,443771.0477256743,781141.9955820816,1.185110805440184e6,609366.3402520601
1.875477823e6,464308.16188122745,817292.1735109554,1.2399561046615741e6,637566.9769462423
1.9187788589999997e6,450935.39345717605,793752.9384329653,1.2042435171928452e6,619204.0959170139
1.929001624e6,454282.3181081144,799644.3173642763,1.213181631991342e6,623799.9415362676
1.8912139959999998e6,441135.8069277272,776503.3485448367,1.1780732748022804e6,605747.7467251554
1.8714642079999999e6,438115.66102940886,771187.1775011146,1.170007837553847e6,601600.6189156293
1.7602728040000002e6,452221.36776588846,796016.5573484469,1.2076777701856536e6,620969.9377000106
1.7620083180000002e6,442015.5126221218,778051.8386168369,1.1804225689470365e6,606955.7188140049
1.8113196209999996e6,462371.537501663,813883.2565924253,1.2347842610046635e6,634907.6919012484
1.967626080000001e6,470649.08624428924,828453.7000147281,1.256889832126798e6,646274.0476141841
2.093867851e6,498555.5587628121,877575.6915112326,1.331415338675538e6,684593.954050417
1.962077796e6,475738.7850044049,837412.7735432159,1.2704821046014493e6,653262.9918509303
1.7567075909999998e6,432064.79226807033,760536.2174543497,1.1538487167907555e6,593291.8394868245
1.6973249849999999e6,408048.8677579822,718262.5105649459,1.0897130959894294e6,560314.2576876424
1.6155916450000003e6,359175.44420267135,632233.7265724315,959194.3912404474,493203.48198444967
1.514291701e6,392931.9921729943,691653.234403417,1.0493427908690765e6,539556.4475545122
1.4502951330000001e6,370181.7016888019,651607.3427212723,988587.1034083973,508316.7771815288
1.401555308e6,360602.31311692373,634745.3533151522,963004.9096978668,495162.79387005686
1.377853134e6,364047.16107516416,640809.100426118,972204.533150844,499893.1033478745
1.3585621850000008e6,359397.37380476523,632624.3751583335,959787.0643560917,493508.2256808097
1.3521821819999998e6,354097.4276497303,623295.2164914059,945633.3166324106,486230.5792264537
1.3621426080000002e6,349451.39746887033,615117.104589759,933225.8813164813,479850.8606248891
1.4127578790000002e6,342397.2885040287,602700.204519126,914387.5618726359,470164.4771042093
1.501391945e6,363048.1970724251,639050.6875269138,969536.7542590953,498521.371141566
1.6205110809999998e6,367988.7463003084,647747.2226048983,982730.7161112283,505305.509983565
1.7342261679999998e6,390251.1540971204,686934.3253732922,1.0421834906226179e6,535875.2419069696
1.804067318e6,436441.8065780197,768240.7978011024,1.1655377329644605e6,599302.157656417
1.846926018e6,427563.1864139238,752612.3265239849,1.1418269732206804e6,587110.4378414106
1.8623536399999997e6,462403.1352375657,813938.8760804596,1.2348686441982894e6,634951.080483685
1.8504858819999998e6,452152.0620081036,795894.5628239757,1.20749268600125e6,620874.7701666707
1.831389915e6,432039.0847984684,760490.9662280492,1.1537800638217037e6,593256.5391517783
1.817845901e6,405217.2713753936,713278.2312607546,1.0821511888148868e6,556426.037548965
1.842319595e6,417115.9833514741,734222.7783768557,1.1139272413670812e6,572764.8109045886
2.0009606319999993e6,444362.130371322,782182.4408291103,1.1866893185808118e6,610177.9882187557
2.007744871e6,445683.5709115659,784508.4886998299,1.1902182857611089e6,611992.5306274956
1.8743709269999997e6,435812.6471533935,767133.3284179363,1.1638575340504248e6,598438.2243782447
1.7777740759999997e6,404658.7925008517,712295.1763616444,1.0806597455307392e6,555659.1596067653
1.6406524789999998e6,391540.0759640501,689203.1326883319,1.0456256152039648e6,537645.1311436539
1.5341798630000001e6,366351.1052949097,644864.5871342875,978357.321179593,503056.7753912097
1.488365951e6,363233.10163957434,639376.1632949149,970030.5503317027,498775.27373380814
1.439112267e6,400219.7258807926,704481.3692737642,1.0688050158351846e6,549563.6340102584
1.3972090989999997e6,389328.16052306705,685309.6383955351,1.0397185942226197e6,534607.8288587781
1.3789763040000002e6,359362.57718556176,632563.1248791559,959694.1383988393,493460.4445364429
1.3690395240000004e6,344898.8012826352,607103.4586157354,921067.9657409518,473599.4413606777
1.3876249519999993e6,355716.15798581374,626144.56471166,949956.2097598868,488453.34654263954
1.482934265e6,379024.9501254768,667173.551392737,1.0122034013422225e6,520459.92613956414
1.7899670540000002e6,501283.7306112693,882377.9191755125,1.3387010459186635e6,688340.1562945545
1.9236716490000002e6,554748.6798733932,976488.8743050756,1.481481629301883e6,761755.807519648
2.009616683e6,575127.2559616183,1.0123599877412948e6,1.5359035453899505e6,789738.7469071369
2.0503655520000001e6,570170.8222535842,1.0036354922215748e6,1.5226671633097243e6,782932.7962151172
2.0686325890000006e6,583128.4992301202,1.0264440681830613e6,1.5572712301522945e6,800725.692434524
2.0671920289999999e6,582530.7579394949,1.0253919021461064e6,1.5556749347968218e6,799904.9011175766
2.0621439719999998e6,582493.0205228662,1.0253254753679634e6,1.555574155306034e6,799853.0818031362
2.0268617870000002e6,589805.6327684118,1.0381974023485052e6,1.5751028195409016e6,809894.4303421809
1.9997513490000004e6,582693.8826161118,1.0256790401558394e6,1.5561105666792605e6,800128.8965487886
1.9612435519999997e6,568811.4051704474,1.0012425966539348e6,1.519036778041055e6,781066.1061345622
1.9990567490000005e6,564766.4153995994,994122.4580196032,1.5082344485292607e6,775511.7090515367
2.154554951e6,596036.1309156714,1.049164552596733e6,1.591741648764743e6,818449.8687228521
2.1834546429999997e6,588610.2301408722,1.0360932110120357e6,1.5719104423499848e6,808252.9574971072
2.0587281899999997e6,539389.4047726619,949452.9176684994,1.440463985228678e6,740665.1453301605
1.9166794100000001e6,510692.1638930057,898938.9868401601,1.3638266957364983e6,701259.3915303363
1.8307927519999999e6,495501.81084779283,872200.3729712602,1.3232601657102732e6,680400.6854706743
1.6229885459999994e6,467168.7109134447,822327.416325777,1.247595331206312e6,641494.9535544667
1.486736219e6,432617.1230843834,761508.4503169653,1.1553237414052386e6,594050.2751934126
1.4765999960000003e6,392825.8605296731,691466.417611102,1.0490593614792062e6,539410.7123800184
1.4237587630000003e6,379929.3200699156,668765.4563778952,1.0146185624906629e6,521701.7660615262
1.3982076590000005e6,402502.2038519522,708499.0703076677,1.0749004772688753e6,552697.8295715047
1.4110899629999998e6,400226.43008762744,704493.1702633346,1.0688229197250456e6,549572.8399239929
1.441014075e6,416590.7712465479,733298.2808598399,1.1125246385071473e6,572043.6133864649
1.5407956369999996e6,440542.3330194422,775458.6941100343,1.1764883756858103e6,604932.8151847131
1.7611976160000002e6,483725.1717270454,851470.7029507019,1.2918101142810623e6,664229.5370411911
1.920205951e6,560693.5209018398,986953.2004664562,1.4973575981726407e6,769918.9944590634
2.0509035180000002e6,564578.4120382618,993791.5276409674,1.5077323769855627e6,775253.5513352084
2.100580959e6,558819.1293161293,983653.8279831271,1.4923519500276423e6,767345.1646731016
2.1127628349999995e6,575487.0661789072,1.0129933388186224e6,1.5368644349716443e6,790232.8220308257
2.206746299999999e6,560137.5198574641,985974.5071344437,1.495872772046865e6,769155.5189612274
2.087326885999999e6,522621.26386419183,919937.0240143896,1.3956839008143928e6,717639.8923070256
2.0911374210000003e6,548716.1077251132,965870.1206244314,1.4653713704777346e6,753472.1521727216
2.0529281049999995e6,539815.3968210391,950202.7644205057,1.441601616406176e6,741250.0983522796
1.966138841e6,508901.3286382401,895786.693260316,1.3590441885809216e6,698800.297520523
1.9712277969999996e6,551511.8698539424,970791.3231672271,1.4728375806446588e6,757311.1663341712
2.1655873599999994e6,573875.2214152453,1.0101561108342638e6,1.5325599300790925e6,788019.5096713987
2.1936745769999996e6,561408.7462339037,988212.1662012481,1.4992676400144808e6,770901.1095503676
2.0505935259999991e6,533571.5344992034,939212.090064405,1.4249270975451285e6,732676.3088912629
2.0111811369999999e6,509181.04066954984,896279.0525871476,1.3597911723069118e6,699184.3854363911
1.8913819089999993e6,469577.6176004647,826567.6617999097,1.2540284262870203e6,644802.7553126058
1.7462963349999997e6,429294.8209429492,755660.4128255902,1.1464513821404118e6,589488.2400910485
1.5938266469999996e6,398687.61627798923,701784.4940298342,1.0647134473232084e6,547459.8103689682
